row,column,flags,text_snippet
3246,context,['medical/mental_health_ref'],I've never been able to talk with my parents. My parents are in their sixties while I am a teenager. I love both of them but not their personalities. I feel tha
3257,context,['medical/mental_health_ref'],I've never been able to talk with my parents. My parents are in their sixties while I am a teenager. I love both of them but not their personalities. I feel tha
3258,context,['medical/mental_health_ref'],"I know I need to deal with my depression. But I don't know how and I don't want to tell anyone. 

How can I deal with depression without telling anyone?"
3259,context,['medical/mental_health_ref'],"I have several issues that I need to work through. However, I am afraid of and do not trust therapists after a horrible experience. I'm dealing with grief and g"
3262,context,['medical/mental_health_ref'],My brother has been diagnosed with paranoid schizophrenia and has not been taking his medication. He's been using methamphetamine and alcohol and was found slee
3268,context,['medical/mental_health_ref'],"I have PTSD. The side effects are really bad and have impacts on sex, anger and my relationships.  I even lost my job month ago. 

How can I get my life back?"
3288,context,['medical/mental_health_ref'],I've never been able to talk with my parents. My parents are in their sixties while I am a teenager. I love both of them but not their personalities. I feel tha
3352,context,['medical/mental_health_ref'],"A few years ago I was making love to my wife when for no known reason I lost my erection, 

Now I'm In my early 30s and my problem has become more and more fr"
3354,context,['medical/mental_health_ref'],"I know I need to deal with my depression. But I don't know how and I don't want to tell anyone. 

How can I deal with depression without telling anyone?"
3355,context,['medical/mental_health_ref'],"I've been bullied for years and the teachers have done nothing about it. I haven't been diagnosed with depression, but i have been extremely sad for years.

H"
3356,context,['medical/mental_health_ref'],"A few years ago I was making love to my wife when for no known reason I lost my erection, 

Now I'm In my early 30s and my problem has become more and more fr"
3360,context,['medical/mental_health_ref'],"A few years ago I was making love to my wife when for no known reason I lost my erection, 

Now I'm In my early 30s and my problem has become more and more fr"
3379,context,['medical/mental_health_ref'],"I am in a high stress position for a tech company. I am being overworked and underpaid for my contributions and it is not only giving me anxiety, but also demor"
3385,context,['medical/mental_health_ref'],"I am in a high stress position for a tech company. I am being overworked and underpaid for my contributions and it is not only giving me anxiety, but also demor"
3386,context,['medical/mental_health_ref'],My son was diagnosed with autism a few years ago and I stopped working so that I could take care of him.  I also was dealing with an abusive relationship (menta
3395,context,['medical/mental_health_ref'],"I have bipolar II disorder, I'm addicted to alcohol and weed, and I'm hopeless. I keep drinking even though it's harming myself and others."
3399,context,['medical/mental_health_ref'],My son was diagnosed with autism a few years ago and I stopped working so that I could take care of him.  I also was dealing with an abusive relationship (menta
3421,context,['medical/mental_health_ref'],"I've been bullied for years and the teachers have done nothing about it. I haven't been diagnosed with depression, but i have been extremely sad for years.

H"
3423,context,['medical/mental_health_ref'],"I've hit my head on walls and floors ever since I was young.  I sometimes still do it but I don't exactly know why, 

I have anxiety and I had a rough childho"
3425,context,['medical/mental_health_ref'],I've never been able to talk with my parents. My parents are in their sixties while I am a teenager. I love both of them but not their personalities. I feel tha
3426,context,['medical/mental_health_ref'],My brother has been diagnosed with paranoid schizophrenia and has not been taking his medication. He's been using methamphetamine and alcohol and was found slee
3438,context,['medical/mental_health_ref'],"My friend is abusing her prescription medicine. Even though she told me she didn't have any more pills, I found she has prescriptions for anxiety medications."
3443,context,['medical/mental_health_ref'],"I just took a job that requires me to travel far away from home. My family and I really need this job.

People keep telling me I have ""anxiety"" and I'm terrif"
3447,context,['medical/mental_health_ref'],"I am in a high stress position for a tech company. I am being overworked and underpaid for my contributions and it is not only giving me anxiety, but also demor"
3453,context,['medical/mental_health_ref'],"I've hit my head on walls and floors ever since I was young.  I sometimes still do it but I don't exactly know why, 

I have anxiety and I had a rough childho"
3457,context,['medical/mental_health_ref'],My son was diagnosed with autism a few years ago and I stopped working so that I could take care of him.  I also was dealing with an abusive relationship (menta
3475,context,['medical/mental_health_ref'],"I have PTSD. The side effects are really bad and have impacts on sex, anger and my relationships.  I even lost my job month ago. 

How can I get my life back?"
3478,context,['medical/mental_health_ref'],"I just took a job that requires me to travel far away from home. My family and I really need this job.

People keep telling me I have ""anxiety"" and I'm terrif"
